frame number,frequency,latency
1932,15,9316
1933,15,8298
1934,15,9291
1935,15,8847
1936,15,9516
1937,15,8593
1938,15,9178
1939,15,8783
1940,15,9988
1941,15,8748
1942,15,9203
1943,15,8985
1944,15,8923
1945,15,9001
1946,15,9673
1947,15,11312
1948,15,9445
1949,15,10096
1950,15,9299
1951,15,9203
1952,15,8819
1953,15,10570
1954,15,8599
1955,15,10069
1957,15,10263
1958,15,9740
1959,15,10632
1960,15,8958
1961,15,8288
1962,15,10842
1963,15,8813
1964,15,10356
1965,15,8837
1966,15,9755
1967,15,9071
1968,15,9652
1969,15,8621
1970,15,8888
1971,15,8505
1972,15,8753
1973,15,9307
1974,15,9849
1975,15,9476
1977,15,8637
1978,15,8951
1980,15,8585
1981,15,8681
1982,15,8568
1983,15,10151
1984,15,8956
1985,15,11362
1987,15,10864
1988,15,9924
1989,15,10361
1990,15,9747
1991,15,10898
1992,15,9981
1993,15,9125
1994,15,10674
1995,15,8838
1996,15,9590
1997,15,10912
1998,15,11544
2000,15,9871
2001,15,10064
2002,15,8877
2003,15,10957
2004,15,9457
2005,15,8963
2006,20,9668
2007,20,9000
2008,20,8854
2009,20,9233
2010,20,9325
2011,20,9535
2012,20,9634
2013,20,10430
2014,20,8602
2015,20,10418
2016,20,9202
2017,20,9260
2018,20,9764
2019,20,8492
2020,20,8365
2021,20,10388
2022,20,10059
2023,20,9495
2024,20,10430
2025,20,10363
2026,20,10682
2027,20,9249
2028,20,8776
2029,20,11362
2030,20,9073
2031,20,8460
2032,20,9105
2033,20,9194
2034,20,11161
2035,20,10112
2036,20,10565
2037,20,10368
2038,20,8874
2039,20,10222
2040,20,10913
2041,20,9761
2042,20,11027
2043,20,10294
2044,20,11272
2045,20,11439
2046,20,11413
2047,20,13288
2048,20,11567
2049,20,11031
2051,20,9751
2052,20,8749
2053,20,9306
2054,20,9406
2055,20,9048
2057,20,10983
2060,20,10696
2061,20,22142
2063,20,12402
2064,20,11595
2065,20,11516
2066,20,10950
2067,20,10095
2068,20,11251
2069,20,10947
2070,20,10606
2071,20,9435
2072,20,11256
2073,20,10928
