frame number,frequency,latency
965,0,129784
966,0,134498
967,0,130248
968,0,128693
969,0,130080
970,0,130615
971,0,129110
972,0,128785
973,0,130137
974,0,128658
975,0,130454
976,0,129054
977,0,130625
978,0,127427
979,0,131161
980,0,129623
981,0,129528
982,0,129261
983,0,131558
984,0,130217
985,0,130875
986,0,129722
987,0,129493
988,0,130473
989,0,128472
990,0,132828
991,0,130290
992,0,128330
993,0,130360
994,0,128297
995,0,129839
996,0,128886
997,0,130406
998,0,128490
999,0,132725
1000,0,129087
1001,0,130126
1002,0,128792
1003,0,131469
1004,0,128843
1005,0,130104
1006,0,128876
1007,0,129331
1008,0,130242
1009,0,128938
1010,0,129351
1011,0,132086
1012,0,128569
1013,0,129137
1014,0,128299
1015,0,131263
1016,0,129243
1017,0,128901
1018,0,129740
1019,0,131341
1020,0,130058
1021,0,158382
1022,0,130893
1023,0,127886
1024,0,131060
1025,0,129354
1026,0,128303
1027,0,129024
1028,0,129309
1029,0,129187
1030,0,128698
1031,0,130999
1032,0,128742
1033,0,129036
1034,0,128407
1035,0,129543
1036,0,128987
1037,0,129927
1038,0,129578
1039,0,127439
1040,0,131158
1041,0,129786
1042,0,128894
1043,0,129708
1044,0,129521
1045,0,130243
1046,0,129573
1047,0,128340
1048,0,127962
1049,0,129464
1050,0,129019
1051,0,130159
1052,0,132912
1053,0,130814
1054,0,130271
1055,0,131312
1056,0,129694
1057,0,131337
1058,0,130449
1059,0,129637
1060,0,130989
1061,0,130500
1062,0,132059
1063,0,130207
1064,0,130108
1065,0,130982
1066,0,130550
1067,0,130185
1068,0,129288
1069,0,133839
1070,0,129565
1071,0,129332
1072,0,131717
1073,0,131233
1074,0,129774
1075,0,131001
1076,0,131884
1077,0,130320
1078,0,129525
1079,0,130749
1080,0,131428
1081,0,129983
1082,0,130281
1083,0,131431
1084,0,129460
1085,0,132626
1086,0,129010
1087,0,129592
1088,0,130018
1089,0,130793
1090,0,130163
1091,0,130335
1092,0,130636
1093,0,132029
1094,0,129854
1095,0,129989
1096,0,129836
1097,0,131186
1098,0,129474
1099,0,132278
1100,0,127318
1101,0,131529
1102,0,129829
1103,0,130205
1104,0,129008
1105,0,131667
1106,0,132343
1107,0,130463
1108,0,128518
1109,0,129375
1110,0,129144
1111,0,129487
1112,0,129577
1113,0,133313
1114,0,129718
1115,0,130070
1116,0,129244
1117,0,129804
1118,0,130683
1119,0,131040
1120,0,128902
1121,0,133241
1122,0,128758
1123,0,131968
1124,0,130393
1125,0,130991
1126,0,130028
1127,0,131060
1128,0,130352
1129,0,131502
1130,0,134287
1131,0,130170
1132,0,128506
1133,0,131300
1134,0,130631
1135,0,129955
1136,0,128675
1137,0,130082
1138,0,129943
1139,0,130426
1140,0,128762
1141,0,132491
1142,0,129713
1143,0,130968
1144,0,129976
1145,0,131252
1146,0,130137
1147,0,131812
1148,0,129423
1149,0,130378
1150,0,130202
1151,0,130718
1152,0,128918
1153,0,131043
1154,0,129740
1155,0,131049
1156,0,129400
1157,0,136145
1158,0,130277
1159,0,130819
1160,0,130586
1161,0,133263
1162,0,130117
1163,0,132185
1164,0,129932
1165,0,130452
1166,0,131860
1167,0,130913
1168,0,130076
1169,0,130845
1170,0,129490
1171,0,130713
1172,0,130272
1173,0,131369
1174,0,129164
1175,0,132478
1176,0,129987
1177,0,129850
1178,0,130021
1179,0,130510
1180,0,131429
1181,0,129511
1182,0,132475
1183,0,130618
1184,0,130199
1185,0,131880
1186,0,130960
1187,0,131109
1188,0,129795
1189,0,131344
1190,0,130193
1191,0,130777
1192,0,131615
1193,0,130977
1194,0,130960
1195,0,132292
1196,0,129731
1197,0,130736
1198,0,129552
1199,0,131175
1200,0,130488
1201,0,130339
1202,0,132575
1203,0,130934
1204,0,130747
1205,0,130336
1206,0,130892
1207,0,132428
1208,0,130269
1209,0,131223
1210,0,129626
1211,0,130056
1212,0,144333
1213,0,130477
1214,0,130542
1215,0,131436
1216,0,129419
1217,0,130379
1218,0,130189
1219,0,130733
1220,0,130228
1221,0,130011
1222,0,129939
1223,0,130163
1224,0,130863
1225,0,130759
1226,0,132036
1227,0,131310
1228,0,130443
1229,0,130538
1230,0,129512
1231,0,131094
1232,0,130187
1233,0,130129
1234,0,130823
1235,0,130958
