frame number,frequency,latency
1450,0,127499
1451,0,116651
1452,0,131781
1453,0,132436
1454,0,119252
1455,0,127480
1456,0,134364
1457,0,116808
1458,0,116170
1459,0,116283
1460,0,115315
1461,0,119183
1462,0,125552
1463,0,117319
1464,0,116690
1465,0,117024
1466,0,117560
1467,0,117006
1468,0,119137
1469,0,127554
1470,0,118434
1471,0,131515
1472,0,130482
1473,0,113694
1474,0,128142
1475,0,132888
1476,0,134900
1477,0,130247
1478,0,120698
1479,0,117863
1480,0,117686
1481,0,116961
1482,0,117135
1483,0,125976
1484,0,117540
1485,0,116800
1486,0,125014
1487,0,117944
1488,0,117706
1489,0,128582
1490,0,117636
1491,0,128970
1492,0,130163
1493,0,119985
1494,0,126332
1495,0,128238
1496,0,119649
1497,0,131457
1498,0,130837
1499,0,131121
1500,0,131643
1501,0,118890
1502,0,129528
1503,0,130383
1504,0,131731
1505,0,130896
1506,0,119463
1507,0,130293
1508,0,132227
1509,0,117517
1510,0,125329
1511,0,118924
1512,0,129704
1513,0,131416
1514,0,119457
1515,0,130006
1516,0,132401
1517,0,117501
1518,0,124508
1519,0,130239
1520,0,119184
1521,0,140086
1522,0,123163
1523,0,129937
1524,0,131907
1525,0,119229
1526,0,125241
1527,0,129682
1528,0,131942
1529,0,133031
1530,0,169005
1531,0,141362
1532,0,119275
1533,0,131733
1534,0,131613
1535,0,118353
1536,0,132163
1537,0,132503
1538,0,118506
1539,0,123978
1540,0,131199
1541,0,130535
1542,0,131703
1543,0,118944
1544,0,130360
1545,0,130665
1546,0,130857
1547,0,130572
1548,0,120488
1549,0,123090
1550,0,130939
1551,0,118554
1552,0,123826
1553,0,125865
1554,0,129789
1555,0,129930
1556,0,119418
1557,0,178514
1558,0,139698
1559,0,118920
1560,0,131024
1561,0,132690
1562,0,130974
1563,0,132839
1564,0,119242
1565,0,129496
1566,0,130759
1567,0,117457
1568,0,119286
1569,0,111944
1570,0,129595
1571,0,130980
1572,0,117136
1573,0,131943
1574,0,130954
1575,0,119677
1576,0,119818
1577,0,174198
1578,0,129751
1579,0,137034
1580,0,132827
1581,0,130916
1582,0,131967
1583,0,119432
1584,0,133038
1585,0,133117
1586,0,132718
1587,0,132770
1588,0,121735
1589,0,131607
1590,0,132373
1591,0,131573
1592,0,132010
1593,0,130339
1594,0,137343
1595,0,129839
1596,0,120762
1597,0,133922
1598,0,118203
1599,0,130215
1600,0,131959
1601,0,118944
1602,0,130008
1603,0,129981
1604,0,118401
1605,0,125830
1606,0,119774
1607,0,129622
1608,0,131730
1609,0,117202
1610,0,129853
