frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
3512,1920,1080,1704141173896369999,1704141174364416797,60,468046798,230,2
3513,1920,1080,1704141174428730558,1704141174550036281,60,121305723,231,2
3516,1920,1080,1704141175309524299,1704141175469087790,60,159563491,232,2
3535,1920,1080,1704141179424443913,1704141179557301037,60,132857124,233,2
3540,1920,1080,1704141180668448764,1704141180802118939,60,133670175,234,2
3573,1920,1080,1704141187783223243,1704141187909235929,60,126012686,235,2
3580,1920,1080,1704141188849434426,1704141188967752288,60,118317862,236,2
3597,1920,1080,1704141191757572142,1704141191886422674,60,128850532,237,2
3620,1920,1080,1704141197004289957,1704141197470479615,65,466189658,238,2
3636,1920,1080,1704141200766108597,1704141200897612296,65,131503699,239,2
3638,1920,1080,1704141201513509139,1704141201643516076,65,130006937,240,2
3639,1920,1080,1704141201712161442,1704141201839852898,65,127691456,241,2
3661,1920,1080,1704141205875282904,1704141206001778616,65,126495712,242,2
3685,1920,1080,1704141210377393556,1704141210508696573,65,131303017,243,2
3704,1920,1080,1704141213750301036,1704141213876641736,65,126340700,244,2
3711,1920,1080,1704141215506148680,1704141215634237490,65,128088810,245,2
3720,1920,1080,1704141217246578337,1704141217371128256,65,124549919,246,2
3744,1920,1080,1704141222851767347,1704141222989130745,65,137363398,247,2
3758,1920,1080,1704141225745901981,1704141225871116607,65,125214626,248,2
3803,1920,1080,1704141235099755125,1704141235573296216,65,473541091,249,2
3807,1920,1080,1704141236081206157,1704141236582667022,65,501460865,250,2
3839,1920,1080,1704141243664865666,1704141243804957232,65,140091566,251,2
3840,1920,1080,1704141243870405724,1704141244005707653,65,135301929,252,2
3845,1920,1080,1704141245008591364,1704141245143281587,65,134690223,253,2
3867,1920,1080,1704141248967944211,1704141249104292206,65,136347995,254,2
3895,1920,1080,1704141254873240620,1704141254998249227,65,125008607,255,2
3924,1920,1080,1704141260957761015,1704141261089710727,70,131949712,256,2
3925,1920,1080,1704141261151694663,1704141261269483142,70,117788479,257,2
3940,1920,1080,1704141263768197802,1704141263899231455,70,131033653,258,2
3987,1920,1080,1704141273899977357,1704141274030903668,70,130926311,259,2
4006,1920,1080,1704141278643316430,1704141278768461373,70,125144943,260,2
4016,1920,1080,1704141280192711099,1704141280330670522,70,137959423,261,2
4047,1920,1080,1704141286748263786,1704141286882488970,70,134225184,262,2
4059,1920,1080,1704141289122242422,1704141289263443715,70,141201293,263,2
4061,1920,1080,1704141289521306077,1704141289667248003,70,145941926,264,2
4064,1920,1080,1704141290136481443,1704141290266740374,70,130258931,265,2
4066,1920,1080,1704141290465262971,1704141290598886449,70,133623478,266,2
4075,1920,1080,1704141292317790509,1704141292784204101,70,466413592,267,2
4076,1920,1080,1704141292857222067,1704141292984416137,70,127194070,268,2
4095,1920,1080,1704141297072989189,1704141297204051503,70,131062314,269,2
4119,1920,1080,1704141302243243492,1704141302369036137,70,125792645,270,2
4125,1920,1080,1704141303217694967,1704141303379863253,70,162168286,271,2
4134,1920,1080,1704141304637301675,1704141304759971789,70,122670114,272,2
4135,1920,1080,1704141304830197243,1704141304955984555,70,125787312,273,2
4136,1920,1080,1704141305029213533,1704141305156883963,70,127670430,274,2
4148,1920,1080,1704141307438092978,1704141307577817840,70,139724862,275,2
4175,1920,1080,1704141313846045348,1704141313970043544,70,123998196,276,2
4185,1920,1080,1704141316164926053,1704141316302969806,70,138043753,277,2
4186,1920,1080,1704141316381875476,1704141316860430820,70,478555344,278,2
4213,1920,1080,1704141321627341056,1704141321754280770,70,126939714,279,2
4278,1920,1080,1704141334238145447,1704141334367007948,75,128862501,280,2
4308,1920,1080,1704141340600138972,1704141340728650782,75,128511810,281,2
4309,1920,1080,1704141340799939300,1704141340933595103,75,133655803,282,2
4312,1920,1080,1704141341279245006,1704141341405035644,75,125790638,283,2
4337,1920,1080,1704141346509716103,1704141346982423055,75,472706952,284,2
4366,1920,1080,1704141353061913562,1704141353194759978,75,132846416,285,2
4389,1920,1080,1704141358090939141,1704141358219217600,75,128278459,286,2
4414,1920,1080,1704141362591460876,1704141363059034491,75,467573615,287,2
4456,1920,1080,1704141371395738132,1704141371527248127,75,131509995,288,2
4480,1920,1080,1704141376390628085,1704141376522246086,75,131618001,289,2
4513,1920,1080,1704141383612515995,1704141384080482287,75,467966292,290,2
4518,1920,1080,1704141384769416569,1704141384896228263,80,126811694,291,2
4527,1920,1080,1704141386634879996,1704141387127747863,80,492867867,292,2
4559,1920,1080,1704141393766160069,1704141393904620499,80,138460430,293,2
4560,1920,1080,1704141393956769134,1704141394103084061,80,146314927,294,2
4575,1920,1080,1704141397203009595,1704141397324253602,80,121244007,295,2
4589,1920,1080,1704141400051482870,1704141400202159405,80,150676535,296,2
4592,1920,1080,1704141400644821419,1704141400771296757,80,126475338,297,2
4625,1920,1080,1704141407402057690,1704141407532839966,80,130782276,298,2
4633,1920,1080,1704141408730255733,1704141409206510201,80,476254468,299,2
4674,1920,1080,1704141416540530219,1704141416662250587,80,121720368,300,2
4684,1920,1080,1704141418909697767,1704141419037045156,80,127347389,301,2
4709,1920,1080,1704141424602415209,1704141424733187815,80,130772606,302,2
4710,1920,1080,1704141424794988057,1704141425260703182,80,465715125,303,2
4712,1920,1080,1704141425517843447,1704141425649667785,80,131824338,304,2
4720,1920,1080,1704141427225822147,1704141427347740858,80,121918711,305,2
